dcode,dname,fiscalYear,userId,cropname,cropcode,areaunit,area,productionunit,production
40,Kaski,2067/2068,40,Buckwheat,,1,18,6,14
40,Kaski,2068/2069,40,Buckwheat,,1,14,6,16
40,Kaski,2069/2070,40,Buckwheat,,1,14,6,16
40,Kaski,2070/2071,40,Buckwheat,,1,14,6,16
40,Kaski,2055/2056,40,Maize,,1,15805,6,32400
40,Kaski,2056/2057,40,Maize,,1,15805,6,28450
40,Kaski,2057/2058,40,Maize,,1,16000,6,31680
40,Kaski,2058/2059,40,Maize,,1,16000,6,32160
40,Kaski,2059/2060,40,Maize,,1,16000,6,32160
40,Kaski,2060/2061,40,Maize,,1,16035,6,32682
40,Kaski,2061/2062,40,Maize,,1,16037,6,35684
40,Kaski,2062/2063,40,Maize,,1,16310,6,36630
40,Kaski,2063/2064,40,Maize,,1,16300,6,37910
40,Kaski,2064/2065,40,Maize,,1,16300,6,41645
40,Kaski,2065/2066,40,Maize,,1,16800,6,41200
40,Kaski,2066/2067,40,Maize,,1,20800,6,52000
40,Kaski,2067/2068,40,Maize,,1,14010,6,32943
40,Kaski,2068/2069,40,Maize,,1,15573,6,42549
40,Kaski,2069/2070,40,Maize,,1,20573,6,52549
40,Kaski,2070/2071,40,Maize,,1,13773,6,31678
40,Kaski,2055/2056,40,Millet,,1,10557,6,12829
40,Kaski,2056/2057,40,Millet,,1,10557,6,10557
40,Kaski,2057/2058,40,Millet,,1,10524,6,14730
40,Kaski,2058/2059,40,Millet,,1,10488,6,14730
40,Kaski,2059/2060,40,Millet,,1,10488,6,14730
40,Kaski,2060/2061,40,Millet,,1,10488,6,14730
40,Kaski,2061/2062,40,Millet,,1,11479,6,15037
40,Kaski,2062/2063,40,Millet,,1,14485,6,19410
40,Kaski,2063/2064,40,Millet,,1,14485,6,19410
40,Kaski,2064/2065,40,Millet,,1,16101,6,19410
40,Kaski,2065/2066,40,Millet,,1,16050,6,18297
40,Kaski,2066/2067,40,Millet,,1,16640,6,17568
40,Kaski,2067/2068,40,Millet,,1,15110,6,17700
40,Kaski,2068/2069,40,Millet,,1,14757,6,17094
40,Kaski,2069/2070,40,Millet,,1,14767,6,17278
40,Kaski,2070/2071,40,Millet,,1,14767,6,18720
40,Kaski,2055/2056,40,Paddy,,1,18089,6,39649
40,Kaski,2056/2057,40,Paddy,,1,18533,6,51855
40,Kaski,2057/2058,40,Paddy,,1,18590,6,51680
40,Kaski,2058/2059,40,Paddy,,1,18600,6,51894
40,Kaski,2059/2060,40,Paddy,,1,18600,6,51894
40,Kaski,2060/2061,40,Paddy,,1,18609,6,51890
40,Kaski,2061/2062,40,Paddy,,1,18630,6,54400
40,Kaski,2062/2063,40,Paddy,,1,19307,6,45371
40,Kaski,2063/2064,40,Paddy,,1,19310,6,50815
40,Kaski,2064/2065,40,Paddy,,1,20100,6,61990
40,Kaski,2065/2066,40,Paddy,,1,21000,6,60850
40,Kaski,2066/2067,40,Paddy,,1,23000,6,66700
40,Kaski,2067/2068,40,Paddy,,1,22500,6,76850
40,Kaski,2068/2069,40,Paddy,,1,21500,6,78256
40,Kaski,2069/2070,40,Paddy,,1,22050,6,80560
40,Kaski,2070/2071,40,Paddy,,1,22025,6,83364
40,Kaski,2055/2056,40,Wheat,,1,6415,6,11000
40,Kaski,2056/2057,40,Wheat,,1,6415,6,11000
40,Kaski,2057/2058,40,Wheat,,1,6500,6,15150
40,Kaski,2058/2059,40,Wheat,,1,6500,6,15150
40,Kaski,2059/2060,40,Wheat,,1,6500,6,15150
40,Kaski,2060/2061,40,Wheat,,1,9091,6,18313
40,Kaski,2061/2062,40,Wheat,,1,9278,6,19298
40,Kaski,2062/2063,40,Wheat,,1,9278,6,18092
40,Kaski,2063/2064,40,Wheat,,1,7922,6,15760
40,Kaski,2064/2065,40,Wheat,,1,6900,6,13396
40,Kaski,2065/2066,40,Wheat,,1,7600,6,15200
40,Kaski,2066/2067,40,Wheat,,1,7000,6,14200
40,Kaski,2067/2068,40,Wheat,,1,7130,6,14545
40,Kaski,2068/2069,40,Wheat,,1,6821,6,16100
40,Kaski,2069/2070,40,Wheat,,1,6820,6,15503
40,Kaski,2070/2071,40,Wheat,,1,6800,6,17500
41,Manang,2055/2056,52,Barley,,1,187,6,230
41,Manang,2056/2057,52,Barley,,1,187,6,271
41,Manang,2057/2058,52,Barley,,1,88,6,117
41,Manang,2058/2059,52,Barley,,1,442,6,466
41,Manang,2059/2060,52,Barley,,1,442,6,466
41,Manang,2060/2061,52,Barley,,1,442,6,466
41,Manang,2061/2062,52,Barley,,1,187,6,243
41,Manang,2062/2063,52,Barley,,1,187,6,233
41,Manang,2063/2064,52,Barley,,1,187,6,243
41,Manang,2064/2065,52,Barley,,1,180,6,240
41,Manang,2065/2066,52,Barley,,1,180,6,234
41,Manang,2066/2067,52,Barley,,1,184,6,273
41,Manang,2067/2068,52,Barley,,1,100,6,200
41,Manang,2068/2069,52,Barley,,1,177,6,292
41,Manang,2069/2070,52,Barley,,1,100,6,215
41,Manang,2070/2071,52,Barley,,1,100,6,200
41,Manang,2055/2056,52,Buckwheat,,1,,6,
41,Manang,2056/2057,52,Buckwheat,,1,,6,
41,Manang,2057/2058,52,Buckwheat,,1,,6,
41,Manang,2058/2059,52,Buckwheat,,1,,6,
41,Manang,2059/2060,52,Buckwheat,,1,,6,
41,Manang,2060/2061,52,Buckwheat,,1,,6,
41,Manang,2061/2062,52,Buckwheat,,1,,6,
41,Manang,2062/2063,52,Buckwheat,,1,,6,
41,Manang,2063/2064,52,Buckwheat,,1,,6,
41,Manang,2064/2065,52,Buckwheat,,1,,6,
41,Manang,2065/2066,52,Buckwheat,,1,,6,
41,Manang,2066/2067,52,Buckwheat,,1,410,6,575
41,Manang,2067/2068,52,Buckwheat,,1,205,6,437
41,Manang,2068/2069,52,Buckwheat,,1,221,6,447
41,Manang,2069/2070,52,Buckwheat,,1,225,6,355
41,Manang,2070/2071,52,Buckwheat,,1,300,6,555
41,Manang,2055/2056,52,Maize,,1,170,6,240
41,Manang,2056/2057,52,Maize,,1,165,6,205
41,Manang,2057/2058,52,Maize,,1,175,6,250
41,Manang,2058/2059,52,Maize,,1,171,6,350
41,Manang,2059/2060,52,Maize,,1,171,6,350
41,Manang,2060/2061,52,Maize,,1,200,6,355
41,Manang,2061/2062,52,Maize,,1,166,6,365
41,Manang,2062/2063,52,Maize,,1,166,6,365
41,Manang,2063/2064,52,Maize,,1,166,6,365
41,Manang,2064/2065,52,Maize,,1,166,6,365
41,Manang,2065/2066,52,Maize,,1,175,6,455
41,Manang,2066/2067,52,Maize,,1,185,6,518
41,Manang,2067/2068,52,Maize,,1,175,6,425
41,Manang,2068/2069,52,Maize,,1,189,6,485
41,Manang,2069/2070,52,Maize,,1,176,6,345
41,Manang,2070/2071,52,Maize,,1,176,6,350
41,Manang,2055/2056,52,Millet,,1,,6,
41,Manang,2056/2057,52,Millet,,1,,6,
41,Manang,2057/2058,52,Millet,,1,,6,
41,Manang,2058/2059,52,Millet,,1,,6,
41,Manang,2059/2060,52,Millet,,1,,6,
41,Manang,2060/2061,52,Millet,,1,,6,
41,Manang,2061/2062,52,Millet,,1,,6,
41,Manang,2062/2063,52,Millet,,1,3,6,3
41,Manang,2063/2064,52,Millet,,1,3,6,3
41,Manang,2064/2065,52,Millet,,1,3,6,3
41,Manang,2065/2066,52,Millet,,1,3,6,3
41,Manang,2066/2067,52,Millet,,1,,6,
41,Manang,2067/2068,52,Millet,,1,,6,
41,Manang,2068/2069,52,Millet,,1,,6,
41,Manang,2069/2070,52,Millet,,1,,6,
41,Manang,2070/2071,52,Millet,,1,,6,
41,Manang,2055/2056,52,Paddy,,1,,6,
41,Manang,2056/2057,52,Paddy,,1,,6,
41,Manang,2057/2058,52,Paddy,,1,,6,
41,Manang,2058/2059,52,Paddy,,1,,6,
41,Manang,2059/2060,52,Paddy,,1,,6,
41,Manang,2060/2061,52,Paddy,,1,,6,
41,Manang,2061/2062,52,Paddy,,1,,6,
41,Manang,2062/2063,52,Paddy,,1,,6,
41,Manang,2063/2064,52,Paddy,,1,,6,
41,Manang,2064/2065,52,Paddy,,1,,6,
41,Manang,2065/2066,52,Paddy,,1,,6,
41,Manang,2066/2067,52,Paddy,,1,,6,
41,Manang,2067/2068,52,Paddy,,1,,6,
41,Manang,2068/2069,52,Paddy,,1,,6,
41,Manang,2069/2070,52,Paddy,,1,,6,
41,Manang,2070/2071,52,Paddy,,1,,6,
41,Manang,2055/2056,52,Wheat,,1,295,6,461
41,Manang,2056/2057,52,Wheat,,1,300,6,545
41,Manang,2057/2058,52,Wheat,,1,300,6,450
41,Manang,2058/2059,52,Wheat,,1,300,6,450
41,Manang,2059/2060,52,Wheat,,1,300,6,450
41,Manang,2060/2061,52,Wheat,,1,300,6,450
41,Manang,2061/2062,52,Wheat,,1,302,6,580
41,Manang,2062/2063,52,Wheat,,1,291,6,625
41,Manang,2063/2064,52,Wheat,,1,291,6,640
41,Manang,2064/2065,52,Wheat,,1,290,6,454
41,Manang,2065/2066,52,Wheat,,1,285,6,627
41,Manang,2066/2067,52,Wheat,,1,293,6,644
41,Manang,2067/2068,52,Wheat,,1,293,6,645
41,Manang,2068/2069,52,Wheat,,1,258,6,568
41,Manang,2069/2070,52,Wheat,,1,276,6,615
41,Manang,2070/2071,52,Wheat,,1,276,6,625
42,Mustang,2055/2056,50,Barley,,1,544,6,806
42,Mustang,2056/2057,50,Barley,,1,544,6,806
42,Mustang,2057/2058,50,Barley,,1,445,6,867
42,Mustang,2058/2059,50,Barley,,1,360,6,350
42,Mustang,2059/2060,50,Barley,,1,360,6,350
42,Mustang,2060/2061,50,Barley,,1,437,6,613
42,Mustang,2061/2062,50,Barley,,1,437,6,513
42,Mustang,2062/2063,50,Barley,,1,311,6,392
42,Mustang,2063/2064,50,Barley,,1,321,6,615
42,Mustang,2064/2065,50,Barley,,1,330,6,400
42,Mustang,2065/2066,50,Barley,,1,275,6,368
42,Mustang,2066/2067,50,Barley,,1,270,6,475
42,Mustang,2067/2068,50,Barley,,1,270,6,500
42,Mustang,2068/2069,50,Barley,,1,270,6,500
42,Mustang,2069/2070,50,Barley,,1,273,6,506
42,Mustang,2070/2071,50,Barley,,1,270,6,500
42,Mustang,2055/2056,50,Buckwheat,,1,,6,
42,Mustang,2056/2057,50,Buckwheat,,1,,6,
42,Mustang,2057/2058,50,Buckwheat,,1,,6,
42,Mustang,2058/2059,50,Buckwheat,,1,,6,
42,Mustang,2059/2060,50,Buckwheat,,1,,6,
42,Mustang,2060/2061,50,Buckwheat,,1,,6,
42,Mustang,2061/2062,50,Buckwheat,,1,,6,
42,Mustang,2062/2063,50,Buckwheat,,1,,6,
42,Mustang,2063/2064,50,Buckwheat,,1,,6,
42,Mustang,2064/2065,50,Buckwheat,,1,,6,
42,Mustang,2065/2066,50,Buckwheat,,1,,6,
42,Mustang,2066/2067,50,Buckwheat,,1,575,6,955
42,Mustang,2067/2068,50,Buckwheat,,1,575,6,955
42,Mustang,2068/2069,50,Buckwheat,,1,575,6,955
42,Mustang,2069/2070,50,Buckwheat,,1,585,6,1020
42,Mustang,2070/2071,50,Buckwheat,,1,582,6,998
42,Mustang,2055/2056,50,Maize,,1,140,6,197
42,Mustang,2056/2057,50,Maize,,1,150,6,195
42,Mustang,2057/2058,50,Maize,,1,522,6,910
42,Mustang,2058/2059,50,Maize,,1,525,6,766
42,Mustang,2059/2060,50,Maize,,1,525,6,766
42,Mustang,2060/2061,50,Maize,,1,525,6,780
42,Mustang,2061/2062,50,Maize,,1,525,6,780
42,Mustang,2062/2063,50,Maize,,1,525,6,780
42,Mustang,2063/2064,50,Maize,,1,537,6,798
42,Mustang,2064/2065,50,Maize,,1,537,6,795
42,Mustang,2065/2066,50,Maize,,1,525,6,810
42,Mustang,2066/2067,50,Maize,,1,525,6,810
42,Mustang,2067/2068,50,Maize,,1,525,6,810
42,Mustang,2068/2069,50,Maize,,1,525,6,770
42,Mustang,2069/2070,50,Maize,,1,530,6,770
42,Mustang,2070/2071,50,Maize,,1,516,6,774
42,Mustang,2055/2056,50,Millet,,1,,6,
42,Mustang,2056/2057,50,Millet,,1,,6,
42,Mustang,2057/2058,50,Millet,,1,,6,
42,Mustang,2058/2059,50,Millet,,1,,6,
42,Mustang,2059/2060,50,Millet,,1,,6,
42,Mustang,2060/2061,50,Millet,,1,,6,
42,Mustang,2061/2062,50,Millet,,1,,6,
42,Mustang,2062/2063,50,Millet,,1,4,6,4
42,Mustang,2063/2064,50,Millet,,1,4,6,4
42,Mustang,2064/2065,50,Millet,,1,4,6,4
42,Mustang,2065/2066,50,Millet,,1,4,6,4
42,Mustang,2066/2067,50,Millet,,1,,6,
42,Mustang,2067/2068,50,Millet,,1,,6,
42,Mustang,2068/2069,50,Millet,,1,,6,
42,Mustang,2069/2070,50,Millet,,1,,6,
42,Mustang,2070/2071,50,Millet,,1,,6,
42,Mustang,2055/2056,50,Paddy,,1,,6,
42,Mustang,2056/2057,50,Paddy,,1,,6,
42,Mustang,2057/2058,50,Paddy,,1,,6,
42,Mustang,2058/2059,50,Paddy,,1,,6,
42,Mustang,2059/2060,50,Paddy,,1,,6,
42,Mustang,2060/2061,50,Paddy,,1,,6,
42,Mustang,2061/2062,50,Paddy,,1,,6,
42,Mustang,2062/2063,50,Paddy,,1,,6,
42,Mustang,2063/2064,50,Paddy,,1,,6,
42,Mustang,2064/2065,50,Paddy,,1,,6,
42,Mustang,2065/2066,50,Paddy,,1,,6,
42,Mustang,2066/2067,50,Paddy,,1,,6,
42,Mustang,2067/2068,50,Paddy,,1,,6,
42,Mustang,2068/2069,50,Paddy,,1,,6,
42,Mustang,2069/2070,50,Paddy,,1,,6,
42,Mustang,2070/2071,50,Paddy,,1,,6,
42,Mustang,2055/2056,50,Wheat,,1,875,6,1520
42,Mustang,2056/2057,50,Wheat,,1,875,6,1520
42,Mustang,2057/2058,50,Wheat,,1,679,6,1675
42,Mustang,2058/2059,50,Wheat,,1,675,6,1050
42,Mustang,2059/2060,50,Wheat,,1,675,6,1050
42,Mustang,2060/2061,50,Wheat,,1,641,6,1100
42,Mustang,2061/2062,50,Wheat,,1,641,6,1100
42,Mustang,2062/2063,50,Wheat,,1,635,6,1301
42,Mustang,2063/2064,50,Wheat,,1,624,6,1600
42,Mustang,2064/2065,50,Wheat,,1,620,6,1024
42,Mustang,2065/2066,50,Wheat,,1,600,6,1080
42,Mustang,2066/2067,50,Wheat,,1,601,6,1081
42,Mustang,2067/2068,50,Wheat,,1,600,6,1080
42,Mustang,2068/2069,50,Wheat,,1,600,6,1080
42,Mustang,2069/2070,50,Wheat,,1,604,6,1110
42,Mustang,2070/2071,50,Wheat,,1,582,6,1048
43,Myagdi,2055/2056,54,Barley,,1,590,6,631
43,Myagdi,2056/2057,54,Barley,,1,525,6,495
43,Myagdi,2057/2058,54,Barley,,1,584,6,588
43,Myagdi,2058/2059,54,Barley,,1,580,6,580
43,Myagdi,2059/2060,54,Barley,,1,580,6,580
43,Myagdi,2060/2061,54,Barley,,1,510,6,770
43,Myagdi,2061/2062,54,Barley,,1,600,6,666
43,Myagdi,2062/2063,54,Barley,,1,595,6,643
43,Myagdi,2063/2064,54,Barley,,1,595,6,625
43,Myagdi,2064/2065,54,Barley,,1,590,6,545
43,Myagdi,2065/2066,54,Barley,,1,595,6,565
43,Myagdi,2066/2067,54,Barley,,1,560,6,559
43,Myagdi,2067/2068,54,Barley,,1,360,6,359
43,Myagdi,2068/2069,54,Barley,,1,309,6,406
43,Myagdi,2069/2070,54,Barley,,1,304,6,395
43,Myagdi,2070/2071,54,Barley,,1,304,6,395
43,Myagdi,2055/2056,54,Buckwheat,,1,,6,
43,Myagdi,2056/2057,54,Buckwheat,,1,,6,
43,Myagdi,2057/2058,54,Buckwheat,,1,,6,
43,Myagdi,2058/2059,54,Buckwheat,,1,,6,
43,Myagdi,2059/2060,54,Buckwheat,,1,,6,
43,Myagdi,2060/2061,54,Buckwheat,,1,,6,
43,Myagdi,2061/2062,54,Buckwheat,,1,,6,
43,Myagdi,2062/2063,54,Buckwheat,,1,,6,
43,Myagdi,2063/2064,54,Buckwheat,,1,,6,
43,Myagdi,2064/2065,54,Buckwheat,,1,,6,
43,Myagdi,2065/2066,54,Buckwheat,,1,,6,
43,Myagdi,2066/2067,54,Buckwheat,,1,0,6,0
43,Myagdi,2067/2068,54,Buckwheat,,1,52,6,50
43,Myagdi,2068/2069,54,Buckwheat,,1,52,6,50
43,Myagdi,2069/2070,54,Buckwheat,,1,58,6,98
43,Myagdi,2070/2071,54,Buckwheat,,1,148,6,112
43,Myagdi,2055/2056,54,Maize,,1,8750,6,14350
43,Myagdi,2056/2057,54,Maize,,1,9850,6,9573
43,Myagdi,2057/2058,54,Maize,,1,10095,6,16670
43,Myagdi,2058/2059,54,Maize,,1,10095,6,16670
43,Myagdi,2059/2060,54,Maize,,1,10095,6,16670
43,Myagdi,2060/2061,54,Maize,,1,11607,6,24375
43,Myagdi,2061/2062,54,Maize,,1,11607,6,24375
43,Myagdi,2062/2063,54,Maize,,1,11607,6,24375
43,Myagdi,2063/2064,54,Maize,,1,11108,6,25548
43,Myagdi,2064/2065,54,Maize,,1,11115,6,27788
43,Myagdi,2065/2066,54,Maize,,1,11112,6,26993
43,Myagdi,2066/2067,54,Maize,,1,11115,6,33847
43,Myagdi,2067/2068,54,Maize,,1,11115,6,34151
43,Myagdi,2068/2069,54,Maize,,1,11129,6,39665
43,Myagdi,2069/2070,54,Maize,,1,11134,6,40900
43,Myagdi,2070/2071,54,Maize,,1,9135,6,29414
43,Myagdi,2055/2056,54,Millet,,1,3030,6,2424
43,Myagdi,2056/2057,54,Millet,,1,2808,6,2808
43,Myagdi,2057/2058,54,Millet,,1,2790,6,2790
43,Myagdi,2058/2059,54,Millet,,1,3730,6,3730
43,Myagdi,2059/2060,54,Millet,,1,3730,6,3730
43,Myagdi,2060/2061,54,Millet,,1,3780,6,3591
43,Myagdi,2061/2062,54,Millet,,1,3780,6,3591
43,Myagdi,2062/2063,54,Millet,,1,3780,6,3591
43,Myagdi,2063/2064,54,Millet,,1,3758,6,3758
43,Myagdi,2064/2065,54,Millet,,1,3048,6,3105
43,Myagdi,2065/2066,54,Millet,,1,3048,6,3136
43,Myagdi,2066/2067,54,Millet,,1,3048,6,3320
43,Myagdi,2067/2068,54,Millet,,1,3048,6,3386
43,Myagdi,2068/2069,54,Millet,,1,2743,6,3390
43,Myagdi,2069/2070,54,Millet,,1,2743,6,3425
43,Myagdi,2070/2071,54,Millet,,1,2740,6,3493
43,Myagdi,2055/2056,54,Paddy,,1,3348,6,8821
43,Myagdi,2056/2057,54,Paddy,,1,3348,6,8972
43,Myagdi,2057/2058,54,Paddy,,1,3348,6,9039
43,Myagdi,2058/2059,54,Paddy,,1,3348,6,9039
43,Myagdi,2059/2060,54,Paddy,,1,3348,6,9039
43,Myagdi,2060/2061,54,Paddy,,1,3178,6,7633
43,Myagdi,2061/2062,54,Paddy,,1,3178,6,7633
43,Myagdi,2062/2063,54,Paddy,,1,3145,6,7030
43,Myagdi,2063/2064,54,Paddy,,1,3895,6,9348
43,Myagdi,2064/2065,54,Paddy,,1,3895,6,10680
43,Myagdi,2065/2066,54,Paddy,,1,3895,6,9612
43,Myagdi,2066/2067,54,Paddy,,1,3895,6,10256
43,Myagdi,2067/2068,54,Paddy,,1,3895,6,11486
43,Myagdi,2068/2069,54,Paddy,,1,3895,6,12060
43,Myagdi,2069/2070,54,Paddy,,1,3895,6,12464
43,Myagdi,2070/2071,54,Paddy,,1,3895,6,12464
43,Myagdi,2055/2056,54,Wheat,,1,3020,6,5342
43,Myagdi,2056/2057,54,Wheat,,1,2998,6,4950
43,Myagdi,2057/2058,54,Wheat,,1,3018,6,5168
43,Myagdi,2058/2059,54,Wheat,,1,3018,6,5160
43,Myagdi,2059/2060,54,Wheat,,1,3018,6,5160
43,Myagdi,2060/2061,54,Wheat,,1,3155,6,5427
43,Myagdi,2061/2062,54,Wheat,,1,3017,6,6035
43,Myagdi,2062/2063,54,Wheat,,1,3050,6,5795
43,Myagdi,2063/2064,54,Wheat,,1,3031,6,5940
43,Myagdi,2064/2065,54,Wheat,,1,3020,6,4975
43,Myagdi,2065/2066,54,Wheat,,1,3035,6,5767
43,Myagdi,2066/2067,54,Wheat,,1,3045,6,5845
43,Myagdi,2067/2068,54,Wheat,,1,3045,6,5757
43,Myagdi,2068/2069,54,Wheat,,1,3048,6,6096
43,Myagdi,2069/2070,54,Wheat,,1,3045,6,6422
43,Myagdi,2070/2071,54,Wheat,,1,3062,6,6736
44,Parbat,2055/2056,51,Barley,,1,287,6,258
44,Parbat,2056/2057,51,Barley,,1,150,6,127
44,Parbat,2057/2058,51,Barley,,1,150,6,127
44,Parbat,2058/2059,51,Barley,,1,275,6,261
44,Parbat,2059/2060,51,Barley,,1,275,6,261
44,Parbat,2060/2061,51,Barley,,1,275,6,261
44,Parbat,2061/2062,51,Barley,,1,275,6,261
44,Parbat,2062/2063,51,Barley,,1,295,6,225
44,Parbat,2063/2064,51,Barley,,1,295,6,225
44,Parbat,2064/2065,51,Barley,,1,290,6,220
44,Parbat,2065/2066,51,Barley,,1,198,6,176
44,Parbat,2066/2067,51,Barley,,1,198,6,176
44,Parbat,2067/2068,51,Barley,,1,118,6,105
44,Parbat,2068/2069,51,Barley,,1,118,6,105
44,Parbat,2069/2070,51,Barley,,1,95,6,86
44,Parbat,2070/2071,51,Barley,,1,95,6,86
44,Parbat,2055/2056,51,Buckwheat,,1,,6,
44,Parbat,2056/2057,51,Buckwheat,,1,,6,
44,Parbat,2057/2058,51,Buckwheat,,1,,6,
44,Parbat,2058/2059,51,Buckwheat,,1,,6,
44,Parbat,2059/2060,51,Buckwheat,,1,,6,
44,Parbat,2060/2061,51,Buckwheat,,1,,6,
44,Parbat,2061/2062,51,Buckwheat,,1,,6,
44,Parbat,2062/2063,51,Buckwheat,,1,,6,
44,Parbat,2063/2064,51,Buckwheat,,1,,6,
44,Parbat,2064/2065,51,Buckwheat,,1,,6,
44,Parbat,2065/2066,51,Buckwheat,,1,,6,
44,Parbat,2066/2067,51,Buckwheat,,1,34,6,28
44,Parbat,2067/2068,51,Buckwheat,,1,35,6,33
44,Parbat,2068/2069,51,Buckwheat,,1,38,6,37
44,Parbat,2069/2070,51,Buckwheat,,1,38,6,37
44,Parbat,2070/2071,51,Buckwheat,,1,38,6,37
44,Parbat,2055/2056,51,Maize,,1,11706,6,23295
44,Parbat,2056/2057,51,Maize,,1,17756,6,25863
44,Parbat,2057/2058,51,Maize,,1,13720,6,26068
44,Parbat,2058/2059,51,Maize,,1,13720,6,27440
44,Parbat,2059/2060,51,Maize,,1,13720,6,27440
44,Parbat,2060/2061,51,Maize,,1,13728,6,26220
44,Parbat,2061/2062,51,Maize,,1,14168,6,28624
44,Parbat,2062/2063,51,Maize,,1,14198,6,30773
44,Parbat,2063/2064,51,Maize,,1,14198,6,30773
44,Parbat,2064/2065,51,Maize,,1,14180,6,34037
44,Parbat,2065/2066,51,Maize,,1,14180,6,34037
44,Parbat,2066/2067,51,Maize,,1,14205,6,27244
44,Parbat,2067/2068,51,Maize,,1,14000,6,28762
44,Parbat,2068/2069,51,Maize,,1,14285,6,30023
44,Parbat,2069/2070,51,Maize,,1,14285,6,30405
44,Parbat,2070/2071,51,Maize,,1,13925,6,29938
44,Parbat,2055/2056,51,Millet,,1,9013,6,8473
44,Parbat,2056/2057,51,Millet,,1,8948,6,8948
44,Parbat,2057/2058,51,Millet,,1,8889,6,8500
44,Parbat,2058/2059,51,Millet,,1,8889,6,8711
44,Parbat,2059/2060,51,Millet,,1,8889,6,8711
44,Parbat,2060/2061,51,Millet,,1,8980,6,7812
44,Parbat,2061/2062,51,Millet,,1,8950,6,8771
44,Parbat,2062/2063,51,Millet,,1,8950,6,6970
44,Parbat,2063/2064,51,Millet,,1,8950,6,6970
44,Parbat,2064/2065,51,Millet,,1,8890,6,8110
44,Parbat,2065/2066,51,Millet,,1,8890,6,9190
44,Parbat,2066/2067,51,Millet,,1,8845,6,8960
44,Parbat,2067/2068,51,Millet,,1,8845,6,8049
44,Parbat,2068/2069,51,Millet,,1,8770,6,7630
44,Parbat,2069/2070,51,Millet,,1,8770,6,7893
44,Parbat,2070/2071,51,Millet,,1,8750,6,7498
44,Parbat,2055/2056,51,Paddy,,1,8856,6,19570
44,Parbat,2056/2057,51,Paddy,,1,8856,6,19529
44,Parbat,2057/2058,51,Paddy,,1,9000,6,20000
44,Parbat,2058/2059,51,Paddy,,1,9000,6,21600
44,Parbat,2059/2060,51,Paddy,,1,9000,6,21600
44,Parbat,2060/2061,51,Paddy,,1,8895,6,20275
44,Parbat,2061/2062,51,Paddy,,1,9051,6,16962
44,Parbat,2062/2063,51,Paddy,,1,9021,6,19405
44,Parbat,2063/2064,51,Paddy,,1,9021,6,19405
44,Parbat,2064/2065,51,Paddy,,1,9021,6,22150
44,Parbat,2065/2066,51,Paddy,,1,9021,6,22150
44,Parbat,2066/2067,51,Paddy,,1,9595,6,23082
44,Parbat,2067/2068,51,Paddy,,1,8830,6,23023
44,Parbat,2068/2069,51,Paddy,,1,8830,6,26281
44,Parbat,2069/2070,51,Paddy,,1,9595,6,26501
44,Parbat,2070/2071,51,Paddy,,1,8835,6,24738
44,Parbat,2055/2056,51,Wheat,,1,3300,6,5210
44,Parbat,2056/2057,51,Wheat,,1,3000,6,5250
44,Parbat,2057/2058,51,Wheat,,1,3000,6,5250
44,Parbat,2058/2059,51,Wheat,,1,3400,6,5100
44,Parbat,2059/2060,51,Wheat,,1,3400,6,5100
44,Parbat,2060/2061,51,Wheat,,1,3400,6,5100
44,Parbat,2061/2062,51,Wheat,,1,3400,6,5100
44,Parbat,2062/2063,51,Wheat,,1,3560,6,4580
44,Parbat,2063/2064,51,Wheat,,1,3560,6,4580
44,Parbat,2064/2065,51,Wheat,,1,3500,6,3693
44,Parbat,2065/2066,51,Wheat,,1,2915,6,6734
44,Parbat,2066/2067,51,Wheat,,1,2915,6,6773
44,Parbat,2067/2068,51,Wheat,,1,2915,6,6665
44,Parbat,2068/2069,51,Wheat,,1,2605,6,6522
44,Parbat,2069/2070,51,Wheat,,1,2604,6,6044
44,Parbat,2070/2071,51,Wheat,,1,2615,6,6238
45,Baglung,2055/2056,49,Barley,,1,1480,6,1800
45,Baglung,2056/2057,49,Barley,,1,1480,6,1680
45,Baglung,2057/2058,49,Barley,,1,1480,6,1832
45,Baglung,2058/2059,49,Barley,,1,1178,6,1168
45,Baglung,2059/2060,49,Barley,,1,1178,6,1168
45,Baglung,2060/2061,49,Barley,,1,1178,6,1168
45,Baglung,2061/2062,49,Barley,,1,1140,6,1160
45,Baglung,2062/2063,49,Barley,,1,1025,6,1200
45,Baglung,2063/2064,49,Barley,,1,1030,6,1524
45,Baglung,2064/2065,49,Barley,,1,1015,6,1502
45,Baglung,2065/2066,49,Barley,,1,1010,6,1272
45,Baglung,2066/2067,49,Barley,,1,1005,6,1265
45,Baglung,2067/2068,49,Barley,,1,1006,6,1265
45,Baglung,2068/2069,49,Barley,,1,978,6,1223
45,Baglung,2069/2070,49,Barley,,1,965,6,1206
45,Baglung,2070/2071,49,Barley,,1,965,6,1206
45,Baglung,2055/2056,49,Buckwheat,,1,,6,
45,Baglung,2056/2057,49,Buckwheat,,1,,6,
45,Baglung,2057/2058,49,Buckwheat,,1,,6,
45,Baglung,2058/2059,49,Buckwheat,,1,,6,
45,Baglung,2059/2060,49,Buckwheat,,1,,6,
45,Baglung,2060/2061,49,Buckwheat,,1,,6,
45,Baglung,2061/2062,49,Buckwheat,,1,,6,
45,Baglung,2062/2063,49,Buckwheat,,1,,6,
45,Baglung,2063/2064,49,Buckwheat,,1,,6,
